Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential
Public Method,"org.jfree.chart.plot.XYPlot.clearDomainMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,0,28,10,18,8,7,12,19,8,18,7,1,,,,3,,,0.29,7,1
Public Method,"org.jfree.chart.plot.XYPlot.clearRangeAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,10,2,6,6,5,6,9,3,7,3,1,,,,2,,,0.60,3,1
Public Method,"org.jfree.chart.plot.XYPlot.clearRangeMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,0,21,7,15,6,8,11,16,7,15,5,1,,,,2,,,0.29,5,1
Public Method,"org.jfree.chart.plot.XYPlot.clearRangeMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,0,28,10,18,6,7,12,19,8,18,7,1,,,,3,,,0.21,7,1
Public Method,"org.jfree.chart.plot.XYPlot.clearSelection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,13,5,8,8,4,7,11,6,8,4,1,,,,3,,,0.62,4,1
Public Method,"org.jfree.chart.plot.XYPlot.clone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,89,6,74,10,61,9,37,48,60,14,54,12,1,,,,2,,,0.12,12,1
Public Method,"org.jfree.chart.plot.XYPlot.configureDomainAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,8,2,4,3,3,4,7,3,5,3,1,,,,2,,,0.38,3,1
Public Method,"org.jfree.chart.plot.XYPlot.configureRangeAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,8,2,4,5,3,4,7,3,5,3,1,,,,2,,,0.63,3,1
Private Method,"org.jfree.chart.plot.XYPlot.convertToDataSpace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37,0,27,13,20,10,15,16,21,12,19,5,1,,,,2,,,0.37,5,1
Public Method,"org.jfree.chart.plot.XYPlot.datasetChanged",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,12,2,8,7,7,6,8,2,7,2,1,,,,1,,,0.58,2,1
Public Method,"org.jfree.chart.plot.XYPlot.draw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,295,30,238,54,182,31,86,137,183,61,165,46,9,,,,3,,,0.13,46,9
Public Method,"org.jfree.chart.plot.XYPlot.drawAnnotations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,2,11,7,6,7,6,5,7,5,6,2,1,,,,1,,,0.64,2,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,86,9,60,23,47,17,27,35,44,17,41,9,1,,,,2,,,0.28,9,1
Public Method,"org.jfree.chart.plot.XYPlot.drawBackground",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,5,1,3,6,3,3,4,1,3,1,1,,,,0,,,1.20,1,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawDomainCrosshair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,2,22,8,15,13,10,8,11,4,9,3,1,,,,2,,,0.59,3,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawDomainGridlines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47,2,34,8,25,11,14,15,22,7,18,7,1,,,,3,,,0.32,7,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawDomainMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,2,19,7,12,11,8,8,13,6,12,5,3,,,,2,,,0.58,5,3
Public Method,"org.jfree.chart.plot.XYPlot.drawDomainTickBands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,0,25,10,18,9,10,12,17,9,15,5,1,,,,3,,,0.36,5,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawHorizontalLine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28,2,16,7,10,10,11,7,10,4,9,3,1,,,,1,,,0.63,3,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawQuadrants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,115,7,96,18,73,18,19,37,55,19,51,18,3,,,,3,,,0.19,18,3
Protected Method,"org.jfree.chart.plot.XYPlot.drawRangeCrosshair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,2,22,8,15,13,10,8,11,4,9,3,1,,,,2,,,0.59,3,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawRangeGridlines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,2,36,8,26,12,15,15,23,7,19,8,1,,,,4,,,0.33,8,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawRangeMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,1,19,7,12,11,8,8,13,6,12,5,3,,,,2,,,0.58,5,3
Public Method,"org.jfree.chart.plot.XYPlot.drawRangeTickBands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,0,25,10,18,9,10,12,17,9,15,5,1,,,,3,,,0.36,5,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawVerticalLine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,27,2,16,7,11,9,11,7,10,4,9,3,1,,,,1,,,0.56,3,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawZeroDomainBaseline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,0,8,2,5,10,4,2,4,2,3,2,1,,,,1,,,1.25,2,1
Protected Method,"org.jfree.chart.plot.XYPlot.drawZeroRangeBaseline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,6,1,3,8,4,1,3,1,2,2,1,,,,1,,,1.33,2,1
Public Method,"org.jfree.chart.plot.XYPlot.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,213,0,206,2,148,7,6,59,116,3,113,57,57,,,,2,,,0.03,57,57
Private Method,"org.jfree.chart.plot.XYPlot.findSelectionStateForDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,9,4,5,11,2,4,6,3,4,2,1,,,,1,,,1.22,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getAnnotations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getAxisOffset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDataRange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,104,8,84,19,59,12,20,32,52,19,49,20,1,,,,5,,,0.14,20,1
Public Method,"org.jfree.chart.plot.XYPlot.getDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16,0,7,2,4,9,3,3,5,2,3,2,1,,,,1,,,1.29,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,2,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDatasetCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,3,1,1,5,2,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDatasetRenderingOrder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Private Method,"org.jfree.chart.plot.XYPlot.getDatasetsMappedToDomainAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,0,21,4,13,8,7,8,14,4,12,6,1,,,,3,,,0.38,6,1
Private Method,"org.jfree.chart.plot.XYPlot.getDatasetsMappedToRangeAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,0,21,4,13,8,7,8,14,4,12,6,1,,,,3,,,0.38,6,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,0,3,1,1,10,2,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,0,14,4,9,9,4,6,10,4,7,4,1,,,,2,,,0.64,4,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisEdge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13,0,4,1,2,9,3,1,2,1,1,1,1,,,,0,,,2.25,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisEdge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,0,9,4,6,9,5,4,6,3,5,2,1,,,,1,,,1.00,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisForDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,0,18,6,13,8,7,8,11,5,9,3,1,,,,1,,,0.44,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisIndex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,0,11,4,7,10,3,5,8,4,6,3,1,,,,2,,,0.91,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainAxisLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,0,10,2,6,11,5,4,7,2,5,3,1,,,,1,,,1.10,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainCrosshairPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainCrosshairStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainCrosshairValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainGridlinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainGridlineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,2,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,0,14,3,9,11,3,6,10,3,8,4,1,,,,1,,,0.79,4,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainMinorGridlinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainMinorGridlineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainTickBandPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainZeroBaselinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getDomainZeroBaselineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getFixedDomainAxisSpace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getFixedLegendItems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getFixedRangeAxisSpace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getIndexOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,3,1,1,8,2,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getLegendItems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,0,30,8,20,7,10,14,23,9,20,9,1,,,,6,,,0.23,9,1
Public Method,"org.jfree.chart.plot.XYPlot.getOrientation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getPlotType",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,2,1,2,1,1,1,1,,,,0,,,1.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getQuadrantOrigin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getQuadrantPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,7,1,4,9,1,2,4,1,3,2,1,,,,1,,,1.29,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,0,3,1,1,10,2,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,0,14,4,9,9,4,6,10,4,7,4,1,,,,2,,,0.64,4,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisEdge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,12,0,4,1,2,8,3,1,2,1,1,1,1,,,,0,,,2.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisEdge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,9,4,6,10,5,4,6,3,5,2,1,,,,1,,,1.11,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisForDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,0,18,6,13,8,7,8,11,5,9,3,1,,,,1,,,0.44,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisIndex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,0,11,4,7,10,3,5,8,4,6,3,1,,,,2,,,0.91,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeAxisLocation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,0,10,2,6,11,5,4,7,2,5,3,1,,,,1,,,1.10,3,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeCrosshairPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeCrosshairStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,3,1,1,9,1,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeCrosshairValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeGridlinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeGridlineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,2,1,2,1,1,1,1,,,,0,,,3.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeMarkers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,0,14,3,9,11,3,6,10,3,8,4,1,,,,1,,,0.79,4,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeMinorGridlinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeMinorGridlineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeTickBandPaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeZeroBaselinePaint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRangeZeroBaselineStroke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRenderer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRenderer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,1,7,2,4,9,3,3,5,2,3,2,1,,,,1,,,1.29,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getRendererCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,3,1,1,7,2,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getRendererForDataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,13,2,8,9,4,7,11,3,8,4,3,,,,3,,,0.69,4,3
Public Method,"org.jfree.chart.plot.XYPlot.getSeriesCount",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,8,3,5,6,3,4,6,3,4,2,1,,,,1,,,0.75,2,1
Public Method,"org.jfree.chart.plot.XYPlot.getSeriesRenderingOrder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getShadowGenerator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.getWeight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.handleClick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,2,17,8,12,9,9,7,11,6,10,4,1,,,,2,,,0.53,4,1
Public Method,"org.jfree.chart.plot.XYPlot.indexOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,0,10,2,6,8,3,6,9,3,6,3,3,,,,2,,,0.80,3,3
Private Method,"org.jfree.chart.plot.XYPlot.integerise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,7,5,5,7,7,5,6,5,5,1,1,,,,0,,,1.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainCrosshairLockedOnData",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainCrosshairVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,1,1,2,1,1,1,1,,,,0,,,2.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainGridlinesVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainMinorGridlinesVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainPannable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainZeroBaselineVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isDomainZoomable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeCrosshairLockedOnData",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeCrosshairVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeGridlinesVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeMinorGridlinesVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,3,1,1,10,1,1,2,1,1,1,1,,,,0,,,3.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangePannable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeZeroBaselineVisible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.isRangeZoomable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,3,1,1,8,1,1,2,1,1,1,1,,,,0,,,2.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.mapDatasetToDomainAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,0,10,2,7,12,5,5,7,2,6,2,1,,,,1,,,1.20,2,1
Public Method,"org.jfree.chart.plot.XYPlot.mapDatasetToDomainAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,5,2,3,9,2,3,4,2,3,1,1,,,,0,,,1.80,1,1
Public Method,"org.jfree.chart.plot.XYPlot.mapDatasetToRangeAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,0,10,2,7,12,5,5,7,2,6,2,1,,,,1,,,1.20,2,1
Public Method,"org.jfree.chart.plot.XYPlot.mapDatasetToRangeAxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,0,5,2,3,9,2,3,4,2,3,1,1,,,,0,,,1.80,1,1
Public Method,"org.jfree.chart.plot.XYPlot.panDomainAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,0,17,4,10,9,5,8,13,4,11,5,4,,,,2,,,0.53,5,4
Public Method,"org.jfree.chart.plot.XYPlot.panRangeAxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,0,17,4,10,9,5,8,13,4,11,5,4,,,,2,,,0.53,5,4
Private Method,"org.jfree.chart.plot.XYPlot.readObject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,71,4,57,10,45,10,30,46,56,14,50,10,1,,,,2,,,0.18,10,1
Public Method,"org.jfree.chart.plot.XYPlot.removeAnnotation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,3,1,1,11,2,1,2,1,1,1,1,,,,0,,,3.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.removeAnnotation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,11,2,7,11,4,5,8,2,7,3,1,,,,1,,,1.00,3,1
Public Method,"org.jfree.chart.plot.XYPlot.removeDomainMarker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,3,1,1,11,2,1,2,1,1,1,1,,,,0,,,3.67,1,1
Public Method,"org.jfree.chart.plot.XYPlot.removeDomainMarker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,3,1,1,12,2,1,2,1,1,1,1,,,,0,,,4.00,1,1
Public Method,"org.jfree.chart.plot.XYPlot.removeDomainMarker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,3,1,1,13,2,1,2,1,1,1,1,,,,0,,,4.33,1,1
Public Method,"org.jfree.chart.plot.XYPlot.removeDomainMarker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,34,0,20,4,12,14,4,7,11,3,9,4,1,,,,1,,,0.70,4,1
Public Method,"org.jfree.chart.plot.XYPlot.removeRangeMarker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,3,1,1,11,2,1,2,1,1,1,1,,,,0,,,3.67,1,1
